PLAYER,TEAM,CLAUSE,EXPIRY,AGE,POS,,GP,G,A,P,+/-,TOI,W,L,SO,GAA,Sv%,,SALARY,CAP HIT ▾
564. Logan Brown,Vancouver Canucks,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
565. Jimmy Vesey,New Jersey Devils,,RFA,24,LW,,80,16,11,27,-13,13:38,-,-,-,-,-,,"$925,000","$925,000"
566. Max Jones,Los Angeles Kings,,RFA,19,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
567. Matthew Benning,Vancouver Canucks,,RFA,23,D,,62,3,12,15,8,16:36,-,-,-,-,-,,"$925,000","$925,000"
568. Michael Mcleod,Philadelphia Flyers,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
569. Logan Stanley,Arizona Coyotes,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
570. Sam Steel,San Jose Sharks,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
571. Brett Howden,Montreal Canadiens,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
572. John Hayden,Colorado Avalanche,,RFA,22,"C, RW",,12,1,3,4,3,11:41,-,-,-,-,-,,"$925,000","$925,000"
573. Brock Boeser,Minnesota Wild,,RFA,20,RW,,9,4,1,5,0,16:12,-,-,-,-,-,,"$925,000","$925,000"
574. Michael Kapla,Arizona Coyotes,,RFA,22,D,,5,0,0,0,-1,17:26,-,-,-,-,-,,"$925,000","$925,000"
575. Griffen Molino,Boston Bruins,,RFA,23,C,,5,0,0,0,-2,10:35,-,-,-,-,-,,"$925,000","$925,000"
576. C.J. Smith,Philadelphia Flyers,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
577. Michael Vecchione,Toronto Maple Leafs,,RFA,24,C,,2,0,0,0,-1,08:30,-,-,-,-,-,,"$925,000","$925,000"
578. Colin White,Toronto Maple Leafs,,RFA,20,C,,2,0,0,0,0,13:42,-,-,-,-,-,,"$925,000","$925,000"
579. Jamie Oleksiak,New Jersey Devils,,RFA,24,D,,41,5,2,7,-4,16:12,-,-,-,-,-,,"$918,750","$918,750"
580. Clayton Keller,Arizona Coyotes,,RFA,18,C,,3,0,2,2,-3,12:40,-,-,-,-,-,,$0,"$916,667"
581. Tyson Jost,New York Islanders,,RFA,19,"C, LW, RW",,6,1,0,1,-5,15:40,-,-,-,-,-,,$0,"$916,667"
582. Jakob Forsbacka Karlsson,Ottawa Senators,,RFA,20,C,,1,0,0,0,0,08:25,-,-,-,-,-,,"$900,000","$916,667"
583. Charlie McAvoy,Detroit Red Wings,,RFA,19,D,,0,0,0,0,0,00:00,-,-,-,-,-,,"$900,000","$916,667"
584. Phillip Danault,New York Islanders,,RFA,24,C,,82,13,27,40,5,15:34,-,-,-,-,-,,"$875,000","$912,500"
585. Andrej Nestrasil,Boston Bruins,,UFA,26,"C, RW, LW",,19,1,4,5,-3,10:54,-,-,-,-,-,,"$950,000","$912,500"
586. Jean-Gabriel Pageau,Boston Bruins,,UFA,24,C,,82,12,21,33,13,16:07,-,-,-,-,-,,"$1,100,000","$900,000"
587. Matt Puempel,Boston Bruins,,RFA,24,LW,,40,6,3,9,-11,10:09,-,-,-,-,-,,"$900,000","$900,000"
588. Patrik Nemeth,Edmonton Oilers,,RFA,25,D,,40,0,3,3,-4,15:46,-,-,-,-,-,,"$900,000","$900,000"
589. Jyrki Jokipakka,Buffalo Sabres,,UFA,25,D,,41,1,5,6,-4,14:25,-,-,-,-,-,,"$900,000","$900,000"
590. Jeff Zatkoff,Detroit Red Wings,,UFA,30,G,,13,-,-,-,-,-,2,7,0,2.95,.879,,"$900,000","$900,000"
591. Dominic Moore,Chicago Blackhawks,,UFA,36,"C, LW",,82,11,14,25,2,12:56,-,-,-,-,-,,"$900,000","$900,000"
592. Jared Boll,Dallas Stars,,UFA,31,RW,,51,0,3,3,-3,05:48,-,-,-,-,-,,"$900,000","$900,000"
593. Scottie Upshall,Edmonton Oilers,,UFA,33,LW,,73,10,8,18,-1,10:59,-,-,-,-,-,,"$900,000","$900,000"
594. Riley Nash,St. Louis Blues,,UFA,28,"C, RW",,81,7,10,17,-1,13:48,-,-,-,-,-,,"$900,000","$900,000"
595. Chris Kelly,Tampa Bay Lightning,,UFA,36,"C, LW",,82,5,7,12,-17,11:56,-,-,-,-,-,,"$900,000","$900,000"
596. Tomas Jurco,Arizona Coyotes,,RFA,24,"RW, LW",,29,1,0,1,-12,11:22,-,-,-,-,-,,"$950,000","$900,000"
597. Markus Granlund,Colorado Avalanche,,RFA,24,C,,69,19,13,32,-19,17:18,-,-,-,-,-,,"$850,000","$900,000"
598. Zach Hyman,Winnipeg Jets,,UFA,25,"C, RW, LW",,82,10,18,28,2,16:41,-,-,-,-,-,,"$900,000","$900,000"
599. Ben Hutton,Boston Bruins,,RFA,24,D,,71,5,14,19,-22,20:29,-,-,-,-,-,,"$925,000","$896,250"
600. Curtis Lazar,Chicago Blackhawks,,RFA,22,"C, RW",,37,1,3,4,-8,11:46,-,-,-,-,-,,"$832,500","$894,167"
601. Jonathan Drouin,Dallas Stars,,UFA,22,LW,,73,21,32,53,-13,17:42,-,-,-,-,-,,"$832,500","$894,167"
602. Slater Koekkoek,Edmonton Oilers,,RFA,23,D,,29,0,4,4,-4,12:59,-,-,-,-,-,,"$832,500","$894,167"
603. Patrick Sieloff,Pittsburgh Penguins,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$894,167"
604. William Nylander,Edmonton Oilers,,RFA,21,"C, RW",,81,22,39,61,-3,16:00,-,-,-,-,-,,"$925,000","$894,167"
605. Teuvo Teravainen,Dallas Stars,,RFA,22,"C, LW, RW",,81,15,27,42,-6,16:14,-,-,-,-,-,,"$832,500","$894,167"
606. Andre Burakovsky,Dallas Stars,,RFA,22,"LW, C",,64,12,23,35,13,13:15,-,-,-,-,-,,"$832,500","$894,167"
607. Robby Fabbri,Calgary Flames,,RFA,21,"C, LW",,51,11,18,29,-16,15:36,-,-,-,-,-,,"$925,000","$894,167"
608. Nikita Zadorov,Toronto Maple Leafs,,RFA,22,D,,56,0,10,10,-20,19:02,-,-,-,-,-,,"$832,500","$894,167"
609. Henrik Samuelsson,Chicago Blackhawks,,UFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$894,167"
610. Sam Reinhart,Philadelphia Flyers,,RFA,21,C,,79,17,30,47,-11,17:13,-,-,-,-,-,,"$925,000","$894,167"
611. Robert Hagg,Nashville Predators,,RFA,22,D,,1,0,0,0,0,21:19,-,-,-,-,-,,"$925,000","$894,167"
612. Jason Dickinson,Vancouver Canucks,,RFA,22,C,,10,2,0,2,-3,11:47,-,-,-,-,-,,"$925,000","$894,167"
613. Nick Ritchie,Arizona Coyotes,,RFA,21,LW,,77,14,14,28,4,12:59,-,-,-,-,-,,"$925,000","$894,167"
614. Nikolaj Ehlers,Toronto Maple Leafs,,RFA,21,LW,,82,25,39,64,1,17:29,-,-,-,-,-,,"$925,000","$894,167"
615. Jared McCann,Carolina Hurricanes,,RFA,21,C,,29,1,6,7,-1,11:38,-,-,-,-,-,,"$925,000","$894,167"
616. Jake Virtanen,Montreal Canadiens,,RFA,20,RW,,10,0,1,1,1,10:08,-,-,-,-,-,,"$925,000","$894,167"
617. Mirco Mueller,Montreal Canadiens,,RFA,22,D,,4,1,1,2,2,09:35,-,-,-,-,-,,"$832,500","$894,167"
618. Adrian Kempe,Calgary Flames,,RFA,20,LW,,25,2,4,6,-3,12:13,-,-,-,-,-,,"$925,000","$894,167"
619. Bo Horvat,Vancouver Canucks,,RFA,22,C,,81,20,32,52,-7,18:01,-,-,-,-,-,,"$832,500","$894,167"
620. Ivan Provorov,Vegas Golden Knights,,RFA,20,D,,82,6,24,30,-7,21:58,-,-,-,-,-,,"$925,000","$894,167"
621. Dylan Strome,New York Islanders,,RFA,20,C,,7,0,1,1,-5,13:41,-,-,-,-,-,,$0,"$894,167"
622. Timo Meier,Boston Bruins,,RFA,20,RW,,34,3,3,6,1,12:28,-,-,-,-,-,,"$925,000","$894,167"
623. Noah Juulsen,Detroit Red Wings,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$894,167"
624. Mikko Rantanen,Washington Capitals,,RFA,20,RW,,75,20,19,39,-25,18:03,-,-,-,-,-,,"$925,000","$894,167"
625. Joel Eriksson Ek,Vegas Golden Knights,,RFA,20,C,,15,3,4,7,1,10:36,-,-,-,-,-,,"$925,000","$894,167"
626. Lawson Crouse,Arizona Coyotes,,RFA,20,LW,,72,5,7,12,-20,11:53,-,-,-,-,-,,"$925,000","$894,167"
627. Jakub Zboril,Winnipeg Jets,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$894,167"
628. Travis Konecny,New York Islanders,,RFA,20,"C, LW",,70,11,17,28,-2,14:05,-,-,-,-,-,,"$925,000","$894,167"
629. Travis Dermott,New York Islanders,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$894,167"
630. Mitchell Marner,Philadelphia Flyers,,RFA,20,"C, RW",,77,19,42,61,0,16:48,-,-,-,-,-,,"$925,000","$894,167"
631. Pavel Zacha,Philadelphia Flyers,,RFA,20,C,,70,8,16,24,-17,14:18,-,-,-,-,-,,"$925,000","$894,167"
632. Nick Merkley,Calgary Flames,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$894,167"
633. Mathew Barzal,New York Rangers,,RFA,20,C,,2,0,0,0,-2,09:45,-,-,-,-,-,,$0,"$894,167"
634. Thomas Chabot,Columbus Blue Jackets,,RFA,20,D,,1,0,0,0,-2,07:09,-,-,-,-,-,,$0,"$894,167"
635. Evgeny Svechnikov,Toronto Maple Leafs,,RFA,20,LW,,2,0,0,0,0,13:08,-,-,-,-,-,,$0,"$894,167"
636. Anthony Beauvillier,Minnesota Wild,,RFA,20,LW,,66,9,15,24,1,13:01,-,-,-,-,-,,"$925,000","$894,167"
637. Jake DeBrusk,St. Louis Blues,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$894,167"
638. Zach Senyshyn,Carolina Hurricanes,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$894,167"
639. Paul Postma,San Jose Sharks,,UFA,28,D,,65,1,13,14,3,10:51,-,-,-,-,-,,"$925,000","$887,500"
640. Joey LaLeggia,Boston Bruins,,RFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$883,750"
641. Sean Malone,San Jose Sharks,,RFA,22,C,,1,0,0,0,0,12:12,-,-,-,-,-,,"$925,000","$883,750"
642. Dylan Sadowy,New York Islanders,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$880,833"
643. Richard Panik,Arizona Coyotes,,UFA,26,RW,,82,22,22,44,14,14:44,-,-,-,-,-,,"$875,000","$875,000"
644. Brett Ritchie,Winnipeg Jets,,RFA,24,RW,,78,16,8,24,11,12:53,-,-,-,-,-,,"$875,000","$875,000"
645. Mitchell Moroz,Arizona Coyotes,,UFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$875,000"
646. Jujhar Khaira,Washington Capitals,,RFA,22,LW,,10,1,0,1,1,09:15,-,-,-,-,-,,"$832,500","$875,000"
647. Zachary Sanford,New York Islanders,,RFA,22,LW,,39,4,4,8,2,12:14,-,-,-,-,-,,"$875,000","$875,000"
648. Adam Erne,St. Louis Blues,,RFA,22,LW,,26,3,0,3,-9,11:48,-,-,-,-,-,,"$925,000","$874,167"
649. Casey Bailey,Colorado Avalanche,,UFA,25,C,,7,0,0,0,-1,07:59,-,-,-,-,-,,"$874,125","$874,125"
650. Tyler Gaudet,Buffalo Sabres,,RFA,24,C,,4,0,1,1,0,12:59,-,-,-,-,-,,"$874,125","$874,125"
651. Duncan Siemens,New Jersey Devils,,RFA,23,D,,3,0,0,0,-2,12:18,-,-,-,-,-,,"$874,125","$874,125"
652. Brandon Tanev,Minnesota Wild,,RFA,25,"C, LW, RW",,51,2,2,4,-6,10:40,-,-,-,-,-,,"$874,125","$874,125"
653. Danton Heinen,Philadelphia Flyers,,RFA,22,C,,8,0,0,0,-3,13:14,-,-,-,-,-,,"$767,500","$872,500"
654. Gustav Forsling,Arizona Coyotes,,RFA,21,D,,38,2,3,5,3,14:49,-,-,-,-,-,,"$767,500","$872,500"
655. Devin Shore,Arizona Coyotes,,RFA,23,C,,82,13,20,33,-4,14:08,-,-,-,-,-,,"$867,500","$870,000"
656. Tyler Benson,Winnipeg Jets,,RFA,19,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$870,000"
657. Derrick Pouliot,Tampa Bay Lightning,,RFA,23,D,,11,0,0,0,-4,14:53,-,-,-,-,-,,"$832,500","$863,333"
658. Darnell Nurse,Montreal Canadiens,,RFA,22,D,,44,5,6,11,0,17:01,-,-,-,-,-,,"$832,500","$863,333"
659. Radek Faksa,Edmonton Oilers,,RFA,23,C,,80,12,21,33,-6,16:10,-,-,-,-,-,,"$832,500","$863,333"
660. Julius Honka,Vancouver Canucks,,RFA,21,D,,16,1,4,5,-4,16:52,-,-,-,-,-,,"$925,000","$863,333"
661. Emile Poirier,Nashville Predators,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$863,333"
662. Kerby Rychel,Anaheim Ducks,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$863,333"
663. Ryan Hartman,Calgary Flames,,RFA,22,RW,,76,19,12,31,13,12:46,-,-,-,-,-,,"$832,500","$863,333"
664. Scott Laughton,Carolina Hurricanes,,RFA,23,C,,2,0,0,0,0,10:14,-,-,-,-,-,,"$832,500","$863,333"
665. Kevin Fiala,Calgary Flames,,RFA,21,LW,,54,11,5,16,1,13:30,-,-,-,-,-,,"$925,000","$863,333"
666. Nikolay Goldobin,Florida Panthers,,RFA,21,LW,,14,3,0,3,0,09:49,-,-,-,-,-,,"$925,000","$863,333"
667. Max Domi,Carolina Hurricanes,,RFA,22,"LW, C",,59,9,29,38,-9,16:58,-,-,-,-,-,,"$832,500","$863,333"
668. Kasperi Kapanen,Boston Bruins,,RFA,21,RW,,8,1,0,1,-2,10:41,-,-,-,-,-,,"$925,000","$863,333"
669. Haydn Fleury,Columbus Blue Jackets,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$863,333"
670. Nikita Scherbak,Tampa Bay Lightning,,RFA,21,RW,,3,1,0,1,1,11:22,-,-,-,-,-,,"$925,000","$863,333"
671. Michael McCarron,Vegas Golden Knights,,RFA,22,"RW, C",,31,1,4,5,-4,09:53,-,-,-,-,-,,"$832,500","$863,333"
672. Hunter Shinkaruk,Vegas Golden Knights,,RFA,22,C,,7,0,1,1,-3,10:35,-,-,-,-,-,,"$832,500","$863,333"
673. Brendan Gaunce,Columbus Blue Jackets,,RFA,23,"C, LW",,57,0,5,5,-2,09:29,-,-,-,-,-,,"$832,500","$863,333"
674. Griffin Reinhart,Carolina Hurricanes,,RFA,23,D,,0,0,0,0,0,00:00,-,-,-,-,-,,"$832,500","$863,333"
675. Ryan Pulock,Carolina Hurricanes,,RFA,22,D,,1,0,0,0,1,03:57,-,-,-,-,-,,"$832,500","$863,333"
676. Malcolm Subban,New Jersey Devils,,RFA,23,G,,1,-,-,-,-,-,0,1,0,5.81,.813,,"$832,500","$863,333"
677. Anthony Mantha,Carolina Hurricanes,,RFA,22,RW,,60,17,19,36,10,15:54,-,-,-,-,-,,"$832,500","$863,333"
678. Jakub Vrana,Florida Panthers,,RFA,21,LW,,21,3,3,6,2,11:06,-,-,-,-,-,,"$925,000","$863,333"
679. Shea Theodore,Chicago Blackhawks,,RFA,21,D,,34,2,7,9,-6,17:18,-,-,-,-,-,,"$832,500","$863,333"
680. Brendan Perlini,Buffalo Sabres,,RFA,21,LW,,57,14,7,21,-4,14:50,-,-,-,-,-,,"$925,000","$863,333"
681. Joshua Morrissey,Los Angeles Kings,,RFA,22,D,,82,6,14,20,6,19:29,-,-,-,-,-,,"$832,500","$863,333"
682. Joshua Ho-Sang,Boston Bruins,,RFA,21,C,,21,4,6,10,1,16:27,-,-,-,-,-,,"$925,000","$863,333"
683. Michael Dal Colle,Tampa Bay Lightning,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$863,333"
684. Samuel Morin,New York Rangers,,RFA,22,D,,1,0,0,0,0,17:47,-,-,-,-,-,,"$832,500","$863,333"
685. Travis Sanheim,New York Rangers,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$863,333"
686. Morgan Klimchuk,New York Rangers,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$863,333"
687. Anthony Deangelo,St. Louis Blues,,RFA,21,D,,39,5,9,14,-13,17:05,-,-,-,-,-,,"$925,000","$863,333"
688. Sonny Milano,San Jose Sharks,,RFA,21,LW,,4,0,0,0,-3,11:41,-,-,-,-,-,,"$925,000","$863,333"
689. Frederik Gauthier,Vancouver Canucks,,RFA,22,C,,21,2,1,3,2,09:41,-,-,-,-,-,,"$832,500","$863,333"
690. Kyle Rau,Pittsburgh Penguins,,RFA,24,C,,24,2,1,3,-3,09:36,-,-,-,-,-,,"$925,000","$858,750"
691. Colton Parayko,Washington Capitals,,UFA,24,D,,81,4,31,35,7,21:11,-,-,-,-,-,,"$925,000","$858,750"
692. Andrew Poturalski,Ottawa Senators,,RFA,23,C,,2,0,0,0,-3,12:16,-,-,-,-,-,,"$792,500","$858,750"
693. Danny O'Regan,Detroit Red Wings,,RFA,23,"C, LW",,3,1,0,1,-2,11:33,-,-,-,-,-,,"$792,500","$858,750"
694. Matt Grzelcyk,Toronto Maple Leafs,,RFA,23,D,,2,0,0,0,0,12:29,-,-,-,-,-,,"$792,500","$858,750"
695. Jérémy Roy,Colorado Avalanche,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$858,333"
696. Adam Pelech,Dallas Stars,,RFA,22,D,,44,3,7,10,-5,16:50,-,-,-,-,-,,"$925,000","$854,333"
697. Christian Fischer,Montreal Canadiens,,RFA,20,RW,,7,3,0,3,0,12:19,-,-,-,-,-,,$0,"$852,500"
698. Ben Chiarot,New Jersey Devils,,UFA,26,D,,59,2,10,12,2,15:19,-,-,-,-,-,,"$850,000","$850,000"
699. Zac Rinaldo,Ottawa Senators,,UFA,27,"C, LW, RW",,0,0,0,0,0,,-,-,-,-,-,,"$850,000","$850,000"
700. Brett Connolly,New York Rangers,,UFA,25,"RW, LW",,66,15,8,23,20,10:41,-,-,-,-,-,,"$850,000","$850,000"
701. Shane Prince,Arizona Coyotes,,RFA,24,LW,,50,5,13,18,-9,12:58,-,-,-,-,-,,"$800,000","$850,000"
702. Ville Husso,Tampa Bay Lightning,,RFA,22,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$692,500","$847,500"
703. Chris Bigras,Minnesota Wild,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$843,333"
704. Evan Rodrigues,Anaheim Ducks,,RFA,23,C,,30,4,2,6,-7,12:55,-,-,-,-,-,,"$842,500","$842,500"
705. Nick Lappin,Anaheim Ducks,,RFA,24,RW,,43,4,3,7,-17,11:43,-,-,-,-,-,,"$842,500","$842,500"
706. Adam Vay,Boston Bruins,,RFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$842,500","$842,500"
707. Pascal Laberge,Boston Bruins,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$842,500"
708. Nick Cousins,Boston Bruins,,RFA,24,"C, LW",,60,6,10,16,-6,12:00,-,-,-,-,-,,"$840,000","$840,000"
709. Christian Dvorak,Columbus Blue Jackets,,RFA,21,"C, LW",,78,15,18,33,7,15:37,-,-,-,-,-,,"$792,500","$839,167"
710. Brendan Lemieux,Minnesota Wild,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$839,167"
711. Mitchell Stephens,Minnesota Wild,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$839,167"
712. Artturi Lehkonen,Florida Panthers,,RFA,22,LW,,73,18,10,28,-1,13:51,-,-,-,-,-,,"$667,500","$839,167"
713. Dillon Simpson,Edmonton Oilers,,RFA,24,D,,3,0,0,0,0,10:53,-,-,-,-,-,,"$925,000","$836,667"
714. Yan-Pavel Laplante,Philadelphia Flyers,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$836,667"
715. Vladislav Kamenev,Boston Bruins,,RFA,20,C,,2,0,0,0,-1,10:03,-,-,-,-,-,,"$742,500","$833,333"
716. Josh Manson,Minnesota Wild,,RFA,25,D,,82,5,12,17,14,18:37,-,-,-,-,-,,"$825,000","$825,000"
717. Micheal Ferland,Anaheim Ducks,,UFA,25,"LW, RW",,76,15,10,25,-1,11:33,-,-,-,-,-,,"$900,000","$825,000"
718. Trevor Van Riemsdyk,Los Angeles Kings,,RFA,26,D,,58,5,11,16,17,18:24,-,-,-,-,-,,"$750,000","$825,000"
719. Mason McDonald,Calgary Flames,,RFA,21,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$792,500","$822,500"
720. Michael Downing,Boston Bruins,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$820,000"
721. Phillip Di Giuseppe,Nashville Predators,,RFA,23,LW,,36,1,6,7,-12,12:17,-,-,-,-,-,,"$867,500","$817,500"
722. Austin Czarnik,Philadelphia Flyers,,RFA,24,C,,49,5,8,13,-10,13:00,-,-,-,-,-,,"$842,500","$817,500"
723. Markus Nutivaara,Tampa Bay Lightning,,RFA,23,D,,66,2,5,7,7,13:12,-,-,-,-,-,,"$792,500","$817,500"
724. Cedric Paquette,Toronto Maple Leafs,,RFA,23,"C, LW",,58,4,6,10,-6,11:31,-,-,-,-,-,,"$800,000","$812,500"
725. Nate Schmidt,Columbus Blue Jackets,,RFA,26,D,,60,3,14,17,22,15:28,-,-,-,-,-,,"$875,000","$812,500"
726. Teemu Pulkkinen,San Jose Sharks,,RFA,25,LW,,13,2,0,2,-2,09:45,-,-,-,-,-,,"$812,500","$812,500"
727. Artemi Panarin,Vegas Golden Knights,,UFA,25,LW,,82,31,43,74,18,19:28,-,-,-,-,-,,"$925,000","$812,500"
728. Brock McGinn,Buffalo Sabres,,RFA,23,LW,,57,7,9,16,-11,11:59,-,-,-,-,-,,"$800,000","$811,667"
729. Alex Nedeljkovic,Minnesota Wild,,RFA,21,G,,1,-,-,-,-,-,0,0,0,0.00,1.000,,"$792,500","$811,667"
730. John Quenneville,Ottawa Senators,,RFA,21,C,,12,1,3,4,1,13:41,-,-,-,-,-,,"$842,500","$811,667"
731. Brett Pesce,Carolina Hurricanes,,RFA,22,D,,82,2,18,20,23,21:12,-,-,-,-,-,,"$792,500","$809,167"
732. Dryden Hunt,Arizona Coyotes,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$809,167"
733. Alex DeBrincat,Columbus Blue Jackets,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$809,167"
734. Adam Wilcox,Arizona Coyotes,,RFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$808,750"
735. Jonny Brodzinski,Buffalo Sabres,,RFA,24,C,,6,0,2,2,2,12:17,-,-,-,-,-,,"$925,000","$808,750"
736. Sean Kuraly,Dallas Stars,,RFA,24,C,,8,0,1,1,-1,09:12,-,-,-,-,-,,"$692,500","$808,750"
737. Dominik Masin,San Jose Sharks,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$808,333"
738. Ryan Gropp,Arizona Coyotes,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$808,333"
739. Adam Tambellini,New York Rangers,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$803,333"
740. Robin Kovacs,Dallas Stars,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$803,333"
741. Jordan Kyrou,Boston Bruins,,RFA,19,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,$0,"$803,333"
742. Jonathon Martin,Columbus Blue Jackets,,RFA,21,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,"$717,500","$800,833"
743. Alex Chiasson,Detroit Red Wings,,UFA,26,RW,,81,12,12,24,-6,13:23,-,-,-,-,-,,"$800,000","$800,000"
744. Patrick Wiercioch,Boston Bruins,,UFA,26,D,,57,4,8,12,-18,16:39,-,-,-,-,-,,"$800,000","$800,000"
745. Andrew Desjardins,Nashville Predators,,UFA,31,C,,46,0,1,1,-6,09:24,-,-,-,-,-,,"$800,000","$800,000"
746. Brian Dumoulin,Calgary Flames,,UFA,25,D,,70,1,14,15,0,20:32,-,-,-,-,-,,"$800,000","$800,000"
747. Taylor Chorney,Ottawa Senators,,UFA,30,D,,18,1,4,5,8,14:15,-,-,-,-,-,,"$775,000","$800,000"
748. Chris Wideman,Winnipeg Jets,,UFA,27,D,,76,5,12,17,7,13:57,-,-,-,-,-,,"$800,000","$800,000"
749. Michael Kostka,Ottawa Senators,,UFA,31,D,,0,0,0,0,0,,-,-,-,-,-,,"$800,000","$800,000"
750. Dylan McIlrath,Vancouver Canucks,,UFA,25,D,,6,1,0,1,-2,09:34,-,-,-,-,-,,"$800,000","$800,000"
751. Curtis McElhinney,New York Rangers,,UFA,34,G,,21,-,-,-,-,-,8,8,1,2.70,.917,,"$800,000","$800,000"
752. Gabriel Bourque,Philadelphia Flyers,,UFA,26,"LW, RW",,6,0,0,0,0,11:12,-,-,-,-,-,,"$800,000","$800,000"
753. Greg Pateryn,Toronto Maple Leafs,,UFA,27,D,,36,1,8,9,-1,17:30,-,-,-,-,-,,"$750,000","$800,000"
754. Ben Holmstrom,Chicago Blackhawks,,UFA,30,C,,0,0,0,0,0,,-,-,-,-,-,,"$800,000","$800,000"
755. Joe Morrow,Columbus Blue Jackets,,RFA,24,D,,17,0,1,1,-4,15:31,-,-,-,-,-,,"$800,000","$800,000"
756. Bracken Kearns,Columbus Blue Jackets,,UFA,36,C,,2,0,0,0,-1,11:11,-,-,-,-,-,,"$800,000","$800,000"
757. Patrick McNally,Colorado Avalanche,,UFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$900,000","$800,000"
758. Tom Pyatt,Edmonton Oilers,,UFA,30,C,,82,9,14,23,9,15:37,-,-,-,-,-,,"$800,000","$800,000"
759. Adam Chapie,Winnipeg Jets,,RFA,26,RW,,0,0,0,0,0,,-,-,-,-,-,,"$750,000","$800,000"
760. Ryan MacInnis,Ottawa Senators,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$717,500","$797,500"
761. Matthew Peca,Vegas Golden Knights,,RFA,24,C,,10,1,1,2,-3,11:26,-,-,-,-,-,,"$925,000","$796,250"
762. Gustav Olofsson,Washington Capitals,,RFA,22,D,,13,0,3,3,-1,13:28,-,-,-,-,-,,"$925,000","$795,000"
763. Keaton Thompson,Toronto Maple Leafs,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$795,000"
764. Marcus Pettersson,Chicago Blackhawks,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$725,000","$794,167"
765. Justin Hickman,Edmonton Oilers,,RFA,23,RW,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$792,500"
766. Frank Vatrano,Chicago Blackhawks,,RFA,23,"LW, C",,44,10,8,18,-3,13:28,-,-,-,-,-,,"$792,500","$792,500"
767. Noel Acciari,Carolina Hurricanes,,UFA,25,C,,29,2,3,5,3,10:22,-,-,-,-,-,,"$892,500","$792,500"
